Dane_Importar,Nombre_Municipio,Ano_Fecha,AFRO_FAM,AVVRA_FAM,AHE_FAM,AVV40_FAM,DESARRA_FAM,AVV2_FAM,DRPE_FAM,GI_PEE_FAM,FA_DES_FAM,FA_IND_FAM,FA_SIS_FAM,IRR_FAM,PFG_FAM,HAB_MH_FAM,HAB_RUR_FAM,LP_FAM,PDP_FAM,PP_FAM,RESA_FAM,RETOR_FAM,UNIDOS_FAM,FAM_BAN_FAM,EXPUL_FAM,RECEP_FAM,FASAN_SIS_FAM,FASAN_DES_FAM,FASAN_IND_FAM,ICBF_FAM_BIENE_FAM,GPDE_FAM,UNI_PROM_FAM,MFA_UNI_FAM,MFA_SIS_FAM,MFA_DES_FAM,GIV_FAM,MFA_IND_FAM,HAB_FAM,MFA_BAN_FAM,MFA_INS_FAM,FA_FACT_FAM,GI_IRACA_FAM,ACT_PROS_INV,AVVRA_INV,DESARRA_INV,MUSICA_INV,AHE_INV,AVV40_INV,AVV2_INV,AFRO_INV,DRPE_INV,GI_PEE_INV,FA_DES_INV,FA_IND_INV,FA_SIS_INV,IRR_INV,PFG_INV,GI_CAP_INV,GI_DEI_INV,GI_ICETEX_INV,GI_ICE_INV,GI_MA_INV,GI_MP_INV,GI_OTRAS_INV,GI_PAI_INV,GI_RAI_INV,GI_RIE_INV,GI_TU_INV,GI_TT_INV,GI_SIT_INV,GAM_INV,HAB_MH_INV,HAB_RUR_INV,IPS_INV,LP_INV,OPP_INV,PDP_INV,PE_INV,PP_INV,RESA_INV,UNIDOS_INV,GIV_INV,FASAN_DES_INV,FASAN_SIS_INV,FASAN_IND_INV,NTP_INV,IND1290_INV,AYUHUM_INV,IND418_INV,EN_NNA_INV,GPDE_INV,PI_INV,GI_IRACA_INV,MFA_SIS_INV,MFA_UNI_INV,MFA_DES_INV,LA_INV,MFA_IND_INV,HAB_INV,JEA_INV,PRR_INV,SJ_INV,DPS_INV,GI_PEE_PER,FA_DES_PER,FA_IND_PER,FA_SIS_PER,MUSICA_PER,GI_CAP_PER,GI_DEI_PER,GI_ICETEX_PER,GI_ICE_PER,GI_MA_PER,GI_MP_PER,GI_OTRAS_PER,GI_PAI_PER,GI_RAI_PER,GI_RIE_PER,GI_SIT_PER,GI_TT_PER,GI_TU_PER,GAM_PER,IPS_PER,LA_PER,PROT_TIER_PER,RETORNO_PER,UNIDOS_PER,GIV_PER,EXPUL_PER,RECEP_PER,FASAN_DES_PER,FASAN_SIS_PER,FASAN_IND_PER,IND418_PER,IND1290_PER,AYU_HUM_PER,ICBF_NN_SIN_EDU_INI_PER,ICBF_GEN_BIENE_PER,ICBF_NNA_PAE_PER,NN_PAI_PER,EN_NNA_PER,GPDE_PER,JEA_REG_PER,MPR_PREOR_PER,MPR_DIS_PER,MPR_COR_PER,MFA_DES_PER,MFA_SIS_PER,MFA_UNI_PER,GI_IRACA_PER,JEA_MAT_PER,JEA_CUP_PER,UNI_COG_PER,MFA_IND_PER,JEA_PER,JEA_ENROL_PER,JEA_PRO_MAT_PER,SJ_PER,ACT_PROS_PRO,MUSICA_PRO,DESARRA_PRO,GI_PEE_PRO,GI_CAP_PRO,GI_DEI_PRO,GI_ICETEX_PRO,GI_ICE_PRO,GI_MA_PRO,GI_MP_PRO,GI_OTRAS_PRO,GI_PAI_PRO,GI_RAI_PRO,GI_RIE_PRO,GI_SIT_PRO,GI_TT_PRO,GI_TU_PRO,LA_PRO,OPP_PRO,PROT_TIER_PRO,PP_PRO,GIV_PRO,NTP_PRO,PI_PRO,MPR_COR_PRO,MPR_DIS_PRO,MPR_PREOR_PRO,PRR_PRO,OPP_REG_PRO,PROT_TIER_HAS,GME_HAS,TOT_INV
70670,SAMPUÉS,2012,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4151,0,1,60,4437,239,0,245,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.445,2.611.805,0,0,264.769.718,0,11.334,11.334,0,0,0,0,0,0,0,0,0,0,0,0,2764.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16691,0,7,211,504,8508,0,1,61,0,2434,198,6571,885,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70670,SAMPUÉS,2011,0,20,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260,0,8,78,4647,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.48,0,0,3.224.998,0,0,0,0,0,0,0,0,0,0,13.299.327,0,0,0,141.049.754,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490.376.331,0,0,0,0,0,154.349.081,151.93,2.895.055,0,0,192.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.691.710.412,0,0,0,0,0,25,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,17833,308,28,293,502,9225,0,0,37,0,2434,120,6571,90,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0
70670,SAMPUÉS,2010,0,12,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4352,0,3,70,4930,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.2,0,0,119.333,8.466.763,0,0,0,0,0,0,0,0,0,0,0,355.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,355.925,173.96,3385.88,0,0,128.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.339.925,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,34,9,247,515,10119,0,0,11,0,2434,120,6571,90,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0
70670,SAMPUÉS,2013,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3987,3387,0,0,0,0,0,0,0,43,2449,2909,349,0,144,0,3387,6285,0,0,0,0,0,0,154.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.568.906,0,0,14.409.738,0,0,0,1433.14,1168.99,179.25,0,66.6,0,0,0,0,2847.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17153,0,0,0,0,0,0,0,10,0,2462,0,6571,890,3,0,0,0,0,0,748,5773,4937,0,0,0,26,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70678,SAN BENITO ABAD,2012,0,0,1403,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,2514,0,5,111,2608,445,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142.459,0,0,0,0,135.760.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,285.345,1.546.695,0,0,121.150.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807.800.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10740,0,19,340,897,5282,0,0,20,0,1600,198,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
70678,SAN BENITO ABAD,2011,0,18,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,2511,0,42,1069,2846,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.420.877,0,0,1.122.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.672.517,0,0,0,0,0,0,0,44.694.627,0,0,0,0,0,0,0,0,0,44.529.438,0,198.367.144,253.9,1809.86,0,0,251.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.306.656.582,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,185,0,0,3000,0,0,0,0,11234,468,168,3811,797,5943,0,0,32,0,1600,90,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
70678,SAN BENITO ABAD,2010,0,10,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359,0,28,139,3005,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.46,0,0,263.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.8,246.64,2.106.665,0,0,105.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.510.105,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,990,0,0,0,0,0,98,110,542,740,6475,0,0,7,0,1600,90,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70678,SAN BENITO ABAD,2013,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,2266,0,0,0,0,0,0,0,40,1208,1600,1036,0,0,0,2266,3971,0,0,0,0,0,0,412.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.471.742,0,0,0,0,0,0,792.47,581.02,511.54,0,0,0,0,0,0,1885.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11090,0,0,0,0,0,0,0,18,0,1600,0,4729,0,0,0,0,0,0,0,2128,3138,2445,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70702,SAN JUAN DE BETULIA,2012,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1062,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.337.238,0,0,0,0,0,0,26.355,547.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.043.757.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,140,89,1902,0,0,0,0,1188,198,2125,250,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
70702,SAN JUAN DE BETULIA,2011,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,1208,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.544,0,0,38.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.38,700.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,112,103,2233,0,0,0,0,1188,60,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70702,SAN JUAN DE BETULIA,2010,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1288,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.12,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.345,827.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,98,2485,0,0,0,0,1188,60,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70702,SAN JUAN DE BETULIA,2013,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,805,0,0,0,0,0,0,0,0,0,1349,90,0,0,0,805,1461,0,0,0,0,0,0,47.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.2,0,44.79,0,0,0,0,0,0,641.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639,0,0,0,0,0,0,0,0,0,1180,0,2125,250,0,0,0,0,0,0,186,2502,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70708,SAN MARCOS,2012,0,0,415,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,6502,0,4,62,5876,163,0,475,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.978.705,0,0,0,0,135.760.124,0,0,0,0,0,6.406.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.406.272,104.89,3.331.335,0,0,343.329.528,0,11.334,31.166.233,0,0,0,0,0,0,0,0,0,0,0,0,3.636.047.844,0,0,0,0,0,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25413,69,14,286,337,10959,0,1,59,0,2106,198,7460,915,9,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
70708,SAN MARCOS,2011,0,25,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,6501,0,28,92,6397,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.325.718,0,0,306.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.616.682,0,0,0,0,0,0,0,4.348.666,0,0,0,0,0,441.444.037,0,0,0,44.251.129,0,191.965.349,109.64,3.889.275,0,0,484.246.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.676.575.515,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,18,0,0,1372,0,0,1,0,26342,392,97,347,339,12585,0,0,95,0,2106,60,7460,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,25,0,0
70708,SAN MARCOS,2010,0,8,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6564,0,41,78,6645,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.8,0,0,1.256.635,18.46,0,0,0,0,0,0,0,0,0,0,0,355.925,0,0,0,0,163.2,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,16.675.925,108.96,4.484.685,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.040.425,0,0,0,0,0,0,0,1,0,0,0,0,102,0,0,0,0,0,1260,0,0,0,0,0,103,163,336,316,13520,0,0,15,0,2106,60,7460,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0
70708,SAN MARCOS,2013,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6233,3870,0,0,0,0,0,0,0,156,3482,2506,300,0,0,0,3870,6440,0,0,0,0,0,0,154.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.774.543,2.358,0,0,0,0,0,1230.88,1636.78,155.21,0,0,0,0,0,0,3022.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26257,0,0,0,0,0,0,0,45,2,2106,0,7460,315,0,0,0,0,0,0,643,4929,6767,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70713,SAN ONOFRE,2012,0,0,4446,0,0,0,0,43,0,0,0,13,0,0,0,0,0,0,720,0,5855,0,11,441,3878,1223,0,203,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.454.605,0,0,0,0,48.181.952,0,0,0,15.6,0,6.736.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.045.634,0,6.736.332,670.845,2009.29,0,0,454.631.675,0,0,1.890.511,7.774.338,0,0,0,0,0,0,0,0,0,0,0,3.120.442.298,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24367,6,36,1635,2376,7431,0,0,78,0,2322,198,10567,100,1,210,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70713,SAN ONOFRE,2011,0,69,2246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5783,0,30,368,4651,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304.188.142,0,0,19.638.075,18.46,0,0,0,0,0,0,0,0,0,11.051.833,0,0,0,181.627.897,0,0,0,0,0,0,0,2.415.926,0,0,0,0,0,0,0,0,0,0,0,195.095.656,862.81,2.815.275,0,0,613.013.482,0,0,0,306.25,0,0,0,0,0,0,0,0,0,0,0,4.179.430.656,0,0,0,0,0,10,0,0,0,349,0,0,0,0,0,10,0,0,1965,0,0,4,0,24993,369,112,1365,2737,9311,0,0,114,0,2322,495,10567,100,0,65,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,71,0,0
70713,SAN ONOFRE,2010,0,39,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,64,5658,0,26,416,5164,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.618.148,78.623.608,0,0,5.921.205,0,0,0,0,0,0,0,0,0,0,83.684.985,0,71.185,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.224.994,0,240.803.485,1002.82,3.569.455,0,0,247.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941.946.573,0,0,0,0,0,77,0,2,0,0,0,0,0,0,0,0,0,0,3132,0,0,2,239,0,79,82,1754,2933,10644,0,0,37,0,2322,495,10567,100,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,22,0,0
70713,SAN ONOFRE,2013,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415,3438,0,0,0,0,0,0,0,92,1872,2506,2261,0,0,0,3438,6920,0,0,0,0,0,57.638.938,1.712.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.155.272,1.179,0,14.409.738,0,0,0,1240.83,883.67,1078.19,0,0,0,0,599.032.055,0,3.260.328.938,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24918,0,0,0,0,0,0,0,18,1,2322,0,10567,100,5,0,0,115,0,0,4352,4907,3566,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
70717,SAN PEDRO,2012,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,0,3,118,1830,251,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.715,974.18,0,0,122.788.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.129.895,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,8982,246,7,444,506,3171,0,0,21,0,1154,198,2572,300,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70717,SAN PEDRO,2011,0,23,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383,0,20,171,2047,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.620.981,0,0,540.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.281.407,0,0,0,0,0,0,0,0,0,0,0,6.281.407,122.225,1173.22,0,0,368.132.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.301.726.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,9,0,9498,26,71,670,384,3701,0,0,58,0,1154,75,2572,70,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,89,0,0
70717,SAN PEDRO,2010,0,10,347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,0,4,144,2193,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,291.927,19.876,0,0,0,0,0,0,0,0,0,0,0,355.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.925,116.925,1410.78,0,0,82.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.126.425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,11,580,346,4109,0,0,5,0,1154,75,2572,70,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0,0,2488,0,0
70717,SAN PEDRO,2013,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199,1539,0,0,0,0,0,0,0,30,916,1293,352,0,0,0,1539,2619,0,0,0,0,0,0,266.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.274.296,0,0,0,0,0,0,575.14,384.4,163.1,0,0,0,0,0,0,1122.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9252,0,0,0,0,0,0,0,20,0,1154,0,2572,274,0,0,0,0,0,0,699,2414,1617,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70742,SAN LUIS DE SINCÉ,2012,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920,0,3,9,2968,131,0,215,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.325,0,0,0,0,0,0,0,0,0,0,10.509.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.509.768,75.755,1518.13,0,0,34.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604.394.768,0,0,0,0,0,21,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,13570,177,11,34,242,5101,0,0,3,0,1328,198,2929,45,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
70742,SAN LUIS DE SINCÉ,2011,0,11,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3992,0,10,17,3402,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.308,0,0,1.005.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.370.273,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617.093.709,0,0,0,0,0,88.370.273,75.84,1.950.705,0,0,182.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.732.008.982,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,1,0,14934,172,46,51,236,6177,0,0,20,0,1328,60,2929,70,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,9,0,0
70742,SAN LUIS DE SINCÉ,2010,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024,0,4,12,3598,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.109,39.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,2.305.215,0,0,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,51,244,6803,0,0,3,0,1328,60,2929,70,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70742,SAN LUIS DE SINCÉ,2013,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3888,2015,0,0,0,0,0,0,0,33,1949,1224,183,0,0,0,2015,3486,0,0,0,0,0,0,73.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.114.025,0,0,0,0,0,0,581.08,871.79,90.57,0,0,0,0,0,0,1543.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14369,0,0,0,0,0,0,0,6,0,1202,0,2929,215,0,0,0,0,0,0,358,2360,3534,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
