Dane_Importar,Nombre_Municipio,AFRO_FAM,AVVRA_FAM,AHE_FAM,AVV40_FAM,DESARRA_FAM,AVV2_FAM,DRPE_FAM,GI_PEE_FAM,FA_DES_FAM,FA_IND_FAM,FA_SIS_FAM,IRR_FAM,PFG_FAM,HAB_MH_FAM,HAB_RUR_FAM,LP_FAM,PDP_FAM,PP_FAM,RESA_FAM,RETOR_FAM,UNIDOS_FAM,FAM_BAN_FAM,EXPUL_FAM,RECEP_FAM,FASAN_SIS_FAM,FASAN_DES_FAM,FASAN_IND_FAM,ICBF_FAM_BIENE_FAM,GPDE_FAM,UNI_PROM_FAM,MFA_UNI_FAM,MFA_SIS_FAM,MFA_DES_FAM,GIV_FAM,MFA_IND_FAM,HAB_FAM,MFA_BAN_FAM,MFA_INS_FAM,FA_FACT_FAM,GI_IRACA_FAM,ACT_PROS_INV,AVVRA_INV,DESARRA_INV,MUSICA_INV,AHE_INV,AVV40_INV,AVV2_INV,AFRO_INV,DRPE_INV,GI_PEE_INV,FA_DES_INV,FA_IND_INV,FA_SIS_INV,IRR_INV,PFG_INV,GI_CAP_INV,GI_DEI_INV,GI_ICETEX_INV,GI_ICE_INV,GI_MA_INV,GI_MP_INV,GI_OTRAS_INV,GI_PAI_INV,GI_RAI_INV,GI_RIE_INV,GI_TU_INV,GI_TT_INV,GI_SIT_INV,GAM_INV,HAB_MH_INV,HAB_RUR_INV,IPS_INV,LP_INV,OPP_INV,PDP_INV,PE_INV,PP_INV,RESA_INV,UNIDOS_INV,GIV_INV,FASAN_DES_INV,FASAN_SIS_INV,FASAN_IND_INV,NTP_INV,IND1290_INV,AYUHUM_INV,IND418_INV,EN_NNA_INV,GPDE_INV,PI_INV,GI_IRACA_INV,MFA_SIS_INV,MFA_UNI_INV,MFA_DES_INV,LA_INV,MFA_IND_INV,HAB_INV,JEA_INV,PRR_INV,SJ_INV,DPS_INV,GI_PEE_PER,FA_DES_PER,FA_IND_PER,FA_SIS_PER,MUSICA_PER,GI_CAP_PER,GI_DEI_PER,GI_ICETEX_PER,GI_ICE_PER,GI_MA_PER,GI_MP_PER,GI_OTRAS_PER,GI_PAI_PER,GI_RAI_PER,GI_RIE_PER,GI_SIT_PER,GI_TT_PER,GI_TU_PER,GAM_PER,IPS_PER,LA_PER,PROT_TIER_PER,RETORNO_PER,UNIDOS_PER,GIV_PER,EXPUL_PER,RECEP_PER,FASAN_DES_PER,FASAN_SIS_PER,FASAN_IND_PER,IND418_PER,IND1290_PER,AYU_HUM_PER,ICBF_NN_SIN_EDU_INI_PER,ICBF_GEN_BIENE_PER,ICBF_NNA_PAE_PER,NN_PAI_PER,EN_NNA_PER,GPDE_PER,JEA_REG_PER,MPR_PREOR_PER,MPR_DIS_PER,MPR_COR_PER,MFA_DES_PER,MFA_SIS_PER,MFA_UNI_PER,GI_IRACA_PER,JEA_MAT_PER,JEA_CUP_PER,UNI_COG_PER,MFA_IND_PER,JEA_PER,JEA_ENROL_PER,JEA_PRO_MAT_PER,SJ_PER,ACT_PROS_PRO,MUSICA_PRO,DESARRA_PRO,GI_PEE_PRO,GI_CAP_PRO,GI_DEI_PRO,GI_ICETEX_PRO,GI_ICE_PRO,GI_MA_PRO,GI_MP_PRO,GI_OTRAS_PRO,GI_PAI_PRO,GI_RAI_PRO,GI_RIE_PRO,GI_SIT_PRO,GI_TT_PRO,GI_TU_PRO,LA_PRO,OPP_PRO,PROT_TIER_PRO,PP_PRO,GIV_PRO,NTP_PRO,PI_PRO,MPR_COR_PRO,MPR_DIS_PRO,MPR_PREOR_PRO,PRR_PRO,OPP_REG_PRO,PROT_TIER_HAS,GME_HAS,TOT_INV
17088     ,BELALCÁZAR,0,6,105,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,435,719,3,24,508,34,99,131,0,22,271,457,54,0,44,0,719,946,0,0,0,125.248,0,0,92.9755,0,0,0,0,7.454279,0,0,0,0,0,42.484394,0,0,0,0,0,0,0,0,0,0,0,2.899111,0,0,0,0,0,1344.884941,0,0,0,0,0,45.383505,50.71,719.155,173.915,0,62.793,0,0,0,0,0,0,175.69,98.56,28.62,0,24.88,0,0,0,0,2669.252725,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1702,44,9,100,64,889,222,0,10,0,911,291,8316,946,0,0,0,0,0,0,109,778,478,0,0,0,3,101,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0
17174     ,CHINCHINÁ,0,4,389,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,1242,2272,8,27,2006,146,0,588,0,81,704,1510,181,0,0,0,2272,2498,0,0,7.206041,76.173032,0,0,323.2464,0,0,0,0,65.080903,0,0,0,0,0,21.656677,0,0,0,8.854864,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,3724.766834,0,0,0,0,0,30.753134,222.955,2627.66,0,0,33.89625,0,0,11.334,0,0,0,551.65,252.16,81.55,0,0,0,0,0,0,7563.781912,0,0,0,0,0,32,0,0,0,16,0,0,0,0,0,1,0,448,0,0,0,0,0,4675,497,34,117,266,3282,0,0,6,0,3393,423,35676,5659,1,0,0,0,0,0,331,2619,1208,0,0,0,9,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,6,0,0,5,0,0,0,0,0,0,7,0,0,0
17272     ,FILADELFIA,0,11,16,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,389,644,5,3,451,15,0,167,0,59,193,470,17,0,0,0,644,700,0,0,0,229.072,0,0,12.374,0,0,0,0,47.967506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207963,0,0,0,0,0,259.856489,0,0,0,0,0,1.207963,19.005,604.34,0,0,0,0,0,0,0,0,0,197.52,79.86,6.29,0,0,0,0,0,0,1216.046958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1373,5,12,13,21,744,0,0,0,0,432,308,11749,942,0,0,0,0,0,0,30,836,346,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0
17380     ,LA DORADA,0,76,1681,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,3736,3788,15,271,3429,384,0,1679,0,495,2104,1541,472,0,0,0,3788,4340,0,0,242.145865,1426.77248,0,0,1298.2714,0,0,0,0,1290.381413,0,0,0,0,0,54.596121,0,32.03325,0,14.389154,0,0,0,0,0,0,0,0.483185,0,0,0,0,0,4618.901054,0,0,0,0,0,101.50171,608.32,4702.325,0,0,0,0,0,25.5015,0,0,0,601.16,756.98,219.41,0,0,0,0,0,0,13141.12504,0,0,0,0,0,62,0,9,0,26,0,229,0,126,0,2,0,0,0,0,0,1,0,14236,454,59,847,691,5660,0,0,0,0,11228,891,37572,7938,4,0,0,0,0,0,845,2745,3791,0,0,0,25,0,0,0,0,0,3,0,0,0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,5,1,0,8,0,0,0,0,0,0,5,3,0,0
17388     ,LA MERCED,0,7,81,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,225,344,1,9,207,19,0,54,0,6,116,212,28,0,0,0,344,376,0,0,0,134.724,0,0,65.266,0,0,0,0,37.337432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.399063,0,0,0,0,0,0,27.91,294.12,0,0,190.423,0,0,0,0,0,0,75.5,38.82,11.49,0,0,0,0,0,0,678.576495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,8,35,28,367,0,0,32,0,344,222,8327,613,0,0,0,0,0,0,49,343,186,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0
17433     ,MANZANARES,0,37,78,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,785,1574,7,17,1065,101,0,200,0,13,416,1115,105,0,0,0,1574,1698,0,0,0,720.260542,0,0,61.5665,0,0,0,0,107.183753,0,0,0,0,0,0,0,0,0,0,0,2.613162,0,0,0,0,0,4.590259,0,0,0,0,0,830.052827,0,0,0,0,0,7.203421,154.575,1484.755,0,0,78.4035,0,0,11.334,0,0,0,396.23,151.86,44.19,0,0,0,0,0,0,3176.050001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,3017,20,22,63,174,1840,0,0,13,0,1355,565,11136,1623,1,0,0,0,0,0,173,1895,750,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,0,0,2,0,0,0,0,0,0,6,0,0,0
17442     ,MARMATO,0,3,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,480,523,2,4,517,15,0,14,0,94,205,316,32,0,90,0,523,851,0,0,0,62.624,0,0,15.405,0,0,0,0,13.577248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.833686,0,0,0,0,0,0,22.5,716.045,0,0,94.316886,0,0,0,0,0,0,119.42,74.09,16.03,0,39.26,0,0,0,0,1019.755934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891,0,5,18,26,912,0,0,13,0,495,303,6976,616,0,0,0,0,0,0,59,535,357,0,0,0,4,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17444     ,MARQUETALIA,0,11,562,0,0,0,0,24,0,0,0,0,0,0,0,0,0,52,0,0,471,888,11,58,413,194,0,118,0,6,198,517,241,0,0,0,888,1000,0,0,5.074191,205.588,0,0,457.8535,0,0,0,0,67.75117,0,0,0,0,0,50.516138,0,0,0,0,0,83.621187,0,0,0,0,0,0.96637,0,0,0,0,0,727.616117,0,0,35,0,0,135.103695,303.97,585.21,0,0,349.013268,0,0,15.566489,0,0,0,227.87,90.22,111.79,0,0,0,0,0,0,2254.605173,0,0,0,0,0,64,0,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,1848,100,35,237,359,746,0,0,62,0,887,398,10456,703,2,0,0,0,0,0,436,930,383,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,25,0,0,0,1,0,0,0,5,0,0,28,0,0,0,0,0,0,5,0,0,0
17446     ,MARULANDA,0,1,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,205,226,0,16,221,15,0,0,0,7,76,137,27,0,0,0,226,254,0,0,0,21.424,0,0,34.14,0,0,0,0,3.208576,0,0,0,0,0,34.14762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,34.14762,29.245,290.925,0,0,34.002,0,0,0,0,0,0,48.56,25.21,14.16,0,0,0,0,0,0,1125.456196,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,4,0,63,38,355,0,0,6,0,210,146,2252,55,0,0,0,0,0,0,55,228,124,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,4,0,0,0
17486     ,NEIRA,0,7,74,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,460,836,1,12,498,29,0,169,0,16,237,615,48,0,0,0,836,957,0,0,0,145.024,0,0,65.1835,0,0,0,0,48.790932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.691148,0,0,0,0,0,517.43552,0,0,0,0,0,1.691148,45.1,681.825,0,0,318.21945,0,0,29.019,0,0,0,231.82,83,23.47,0,0,0,0,0,0,1633.1326,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,7,0,43,0,0,0,1,0,1659,87,5,44,57,854,0,0,43,0,1400,252,20554,1689,3,0,0,0,0,0,94,1104,408,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5,1,0,3,0,0,0,0,0,0,5,5,0,0
17495     ,NORCASIA,0,2,730,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,423,683,4,112,456,135,0,23,0,7,194,347,202,0,0,0,683,783,0,0,0,61.8,0,0,553.0725,0,0,0,0,6.011911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.39299,0,0,0,0,0,0,213.34,657.39,0,0,232.3465,0,0,5.667,0,0,0,150.45,88.34,88.92,0,0,0,0,0,0,1988.844901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784,0,10,393,235,822,0,0,26,0,770,289,7196,622,1,0,0,0,0,0,355,617,382,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,154.32,0
17513     ,PÁCORA,0,7,122,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,387,684,7,22,360,46,0,4,0,12,183,483,46,0,0,0,684,740,0,0,0,145.848,0,0,89.6004,0,0,0,0,4.653324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507.384941,0,0,0,0,0,0,69.89,473.01,0,0,209.94,0,0,0,0,0,0,172.76,61.27,21.04,0,0,0,0,0,0,1310.008265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0,23,47,91,592,0,0,49,0,573,288,15050,1812,0,0,0,0,0,0,100,830,298,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0
17524     ,PALESTINA,0,8,154,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,564,967,6,36,726,41,0,165,0,20,304,650,63,0,0,0,967,1059,0,0,19.886644,167.272,0,0,123.271,0,0,0,0,4.642416,0,0,0,0,0,0,0,3.55925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116.045205,0,0,0,0,0,3.55925,61.65,995.325,0,0,277.120779,0,0,4.5336,0,0,0,236.81,102.49,25.7,0,0,0,0,0,0,4566.108515,0,0,0,0,0,0,0,1,0,58,0,0,0,0,0,0,0,137,0,0,0,0,0,1947,196,17,146,71,1237,0,0,41,0,1361,277,12062,922,2,0,0,0,0,0,92,1115,521,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,15,0,0,3,0,0,0,0,0,0,8,0,0,0
17541     ,PENSILVANIA,0,74,1628,0,0,2,0,20,0,0,0,0,0,0,0,0,0,59,0,0,839,1548,29,367,716,425,0,308,0,9,282,883,473,0,0,0,1548,1727,0,0,129.816328,1444.605406,0,86.827036,1173.57855,0,2.06,0,0,60.314351,0,0,0,0,0,68.299999,0,3.691376,0,0,0,28.744783,0,0,0,0,0,5.556629,0,0,0,0,0,4563.092456,0,0,45,0,0,106.292787,664.645,1042.17,0,0,1627.673228,3.4458,0,5.667,0,0,0,345.67,107.1,212.11,0,0,0,0,0,0,7318.037958,0,0,0,0,120,102,0,1,0,0,0,11,0,0,0,23,0,0,0,0,0,3,0,3360,137,117,777,808,1330,0,0,235,3,1684,284,14204,1603,1,0,0,0,0,0,879,1656,535,0,0,0,7,0,0,0,0,0,15,1,0,0,4,0,1,0,0,0,7,0,0,0,1,0,0,0,54,7,0,13,0,0,0,0,0,0,29,257,38.89,0
17614     ,RIOSUCIO,0,71,812,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,410,430,37,91,375,203,4681,277,0,27,125,146,191,0,3493,0,430,6949,0,0,1.247488,1322.0668,0,0,674.5991,0,0,0,0,126.749048,0,0,0,0,0,36.247748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3886,0,0,0,0,0,36.247748,303.325,488.745,7145.035,0,2684.526058,2.358,0,46.932,0,0,0,55.57,42.75,82.83,0,1471.68,0,0,0,0,13640.17928,0,0,0,0,0,10,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,1,0,1498,71,126,379,355,607,8350,0,393,2,5306,406,26744,4493,5,0,0,0,0,0,337,251,209,0,0,0,3,6207,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,671,4,0,2,0,0,0,0,0,0,5,0,4.5,0
17616     ,RISARALDA,0,5,157,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,227,215,2,25,302,42,21,109,0,22,130,376,67,0,13,0,215,641,0,0,0,146.400904,0,0,137.803,0,0,0,0,71.734827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,65.15,411.81,34.125,0,755.437132,1.179,0,0,0,0,0,167.29,52.34,34.1,0,7.8,0,0,0,0,2644.349827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,8,130,74,519,45,0,135,1,761,328,7728,776,0,0,0,0,0,0,130,672,219,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0
17653     ,SALAMINA,0,30,170,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,791,1026,8,33,750,39,0,303,0,27,396,603,63,0,0,0,1026,1112,0,0,0,575.564,0,0,141.2465,0,0,0,0,326.305709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.415926,0,0,0,0,0,1089.831686,0,162,0,0,0,2.415926,55.565,997.005,0,0,799.019,1.1334,0,53.805511,0,0,0,212.31,132.36,22.8,0,0,0,0,0,0,3000.593321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,3033,10,28,115,68,1247,0,0,114,1,1089,347,15559,1970,7,0,0,0,0,0,105,1029,650,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,1,1,1,0,0,0,0,0,0,6,14,0,0
17662     ,SAMANÁ,0,80,6816,1,0,0,0,20,0,0,0,462,0,0,0,0,0,0,490,0,1817,2316,44,811,464,1558,0,283,0,40,258,506,1727,0,0,0,2316,2678,0,0,27.363469,1553.202261,0,169.470012,4933.04575,3.32,0,0,0,62.119087,0,0,0,538.8,0,187.414901,0,7.1185,0,0,0,7.839486,0,0,0,0,0,11.838036,0,0,0,0,0,2126.497634,0,0,0,154.311207,0,214.210923,2382.375,633.37,0,0,1721.119573,0,32.113,129.432592,0,0,0,215.31,106.56,722.53,0,0,0,0,0,0,7352.917332,0,0,0,0,150,167,0,2,0,910,0,3,0,0,0,49,0,0,0,0,0,25,0,7280,1131,134,2642,2761,787,0,7,244,0,2683,792,20000,3464,14,0,0,134,0,0,2978,869,455,0,0,0,17,0,0,0,0,0,1,1,0,0,5,0,1,0,1,0,1,0,0,0,1,0,0,0,57,27,0,9,0,0,0,0,1,0,9,265.5,218.35,0
17665     ,SAN JOSÉ,0,1,66,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,115,317,2,9,167,32,0,40,0,9,73,226,38,0,0,0,317,353,0,0,0,10.3,0,0,58.04365,0,0,0,0,20.365872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241593,0,0,0,0,0,545.625432,0,0,0,0,0,0.241593,47.705,237.305,0,0,4.5336,0,0,0,0,0,0,96.38,29.87,18.55,0,0,0,0,0,0,996.042897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,468,1,15,45,58,294,0,0,1,0,269,254,3220,357,0,0,0,0,0,0,74,401,122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,4,0,0,0
17777     ,SUPÍA,0,19,158,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,389,733,14,51,552,76,905,71,0,1,112,592,111,0,918,0,733,2282,0,0,40.047856,415.708,0,0,136.976,0,0,0,0,30.443325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483185,0,0,0,0,0,1211.043937,0,0,0,0,0,0.483185,113.85,794.705,1274.87,0,86.135382,1.1334,0,0,0,0,0,228.04,40.12,53.03,0,361.83,0,0,0,0,4148.463303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1515,2,58,199,130,998,1454,0,15,1,1642,357,15487,1355,0,0,0,0,0,0,187,1044,198,0,0,0,3,1443,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,0,0,1,0,0,0,0,0,0,5,0,0,0
17867     ,VICTORIA,0,6,108,0,0,0,0,25,0,0,0,0,627,0,0,0,0,51,0,0,542,723,5,15,562,32,0,0,0,12,256,433,73,0,0,0,723,790,0,0,0,88.6624,0,0,92.0785,0,0,0,0,67.138147,0,0,0,0,1723.596,27.50968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.782923,0,0,30,0,0,27.50968,46.75,772.11,0,0,565.138334,1.179,0,26.444489,0,0,0,174.47,101.04,35.42,0,0,0,0,0,0,2703.22075,0,0,0,0,0,40,0,0,0,159,0,0,0,282,0,0,0,0,0,0,0,1,0,2111,481,20,60,58,979,0,0,79,1,938,299,7756,654,3,0,0,0,0,0,147,806,469,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,72,1,0,3,0,0,0,0,0,0,7,21,0,0
17873     ,VILLAMARÍA,0,9,348,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,704,899,4,56,897,94,0,234,0,127,324,545,109,0,0,0,899,1060,0,0,0,187.048,0,0,297.02455,0,0,0,0,70.764032,0,0,0,0,0,6.952829,0,0,0,0,0,0,0,0,0,0,0,0.483185,0,0,0,0,0,2267.384941,0,0,0,0,0,7.436014,133.08,1208.08,0,0,27.510786,0,0,0,0,0,0,202.21,118.53,46.95,0,0,0,0,0,0,4054.434987,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,354,0,0,0,0,0,2884,369,15,197,157,1466,0,0,4,0,3069,303,24484,1453,0,0,0,0,0,0,183,936,568,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,43,0,0,3,0,0,0,0,0,0,7,0,0,0
17877     ,VITERBO,0,3,231,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,580,620,3,27,564,56,0,383,0,48,275,327,72,0,0,0,620,707,0,0,0,51.912,0,0,182.4239,0,0,0,0,25.591725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483185,0,0,0,0,0,2986.645508,0,0,0,0,0,0.483185,97.48,764.925,0,0,436.038158,0,0,34.458,0,0,0,124.3,95.71,32.87,0,0,0,0,0,0,4128.005418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1959,2,12,78,115,937,0,0,81,0,845,316,9857,1087,5,0,0,0,0,0,142,574,466,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,0,1,0,0,0,0,0,0,4,0,0,0
18000     ,CAQUETA (DP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18001     ,FLORENCIA,0,272,43929,1,0,14,0,903,0,0,0,0,0,88,0,0,0,0,707,0,12202,13979,540,3002,7917,7937,0,3503,0,625,3062,3558,8799,0,0,88,13979,17057,0,0,439.294129,4981.300672,0,1443.60274,38356.9506,19.876,13.9132,0,0,1122.647435,0,0,0,0,0,162.508246,0,131.205284,0,413.876784,0,304.423755,319.9,0,277.681532,0,0,6.281407,11.312601,110.876284,0,889.954322,0,2638.317695,0,0,0,290.06841,0,1615.877008,12514.075,10722.295,0,0,25938.20593,110.715,1007.392204,1411.076569,0,0,0,1266.41,996.36,4050.38,0,0,110.876284,344,0,0,38455.47062,0,0,0,0,930,140,0,36,0,1582,0,17,200,14,1223,26,0,0,25416,273,0,20,0,45535,3238,1800,10608,14112,13160,0,85,4395,97,18685,1288,66184,6118,254,0,3705,387,83,20,15961,6456,5138,0,571,600,95,0,371,468,30,0,15,6,0,0,10,0,1,0,4,0,10,1,1,2,1,0,0,0,5,23,0,30,0,0,1,1,3,0,5,586.1,15.5,0
18029     ,ALBANIA,0,28,991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,498,56,90,483,232,0,0,0,13,153,316,254,0,0,0,498,752,0,0,0,567.7154,0,0,775.3775,0,1.03,0,0,0,0,0,0,0,0,0,0,3.55925,0,0,0,0,0,0,0,0,0,0.96637,0.18099,0,0,0,0,430,0,0,0,0,0,4.52562,397.55,699.845,0,0,1913.824043,1.1334,11.334,50.917235,0,0,0,139.49,64.18,125.38,0,0,0,0,0,0,1861.15161,0,0,0,0,0,0,0,1,0,170,0,0,0,0,0,4,0,0,3952,0,0,0,0,2214,175,184,312,457,863,0,1,336,1,310,30,3636,404,15,0,0,0,0,0,489,532,276,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0
18094     ,BELÉN DE LOS ANDAQUÍES,0,52,2135,1,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,1064,1033,120,140,889,545,0,123,0,24,374,711,454,0,0,0,1033,1595,0,0,0,975.778822,0,0,1731.294,6.64,0,0,0,225.713452,0,0,0,0,0,0,0,0,0,0,0,2.613162,0,0,0,0,0,7.972555,0,0,0,0,0,0,0,0,0,0,0,10.585717,940.285,1227.145,0,0,1898.083075,2.3124,0,86.602325,0,0,0,333.58,171.3,215.55,0,0,0,0,0,0,3124.159169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,350,0,0,3,0,4321,34,460,492,1085,1549,0,0,343,2,968,198,7584,756,21,0,0,0,0,0,895,1326,731,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,380,34.51,0
